,Sentence #,Word,POS,Tag
77131,Sentence: 3497,well,RB,O
77132,Sentence: 3497,as,IN,O
77133,Sentence: 3497,their,PRP$,O
77134,Sentence: 3497,wealth,NN,O
77135,Sentence: 3497,.,.,O
77136,Sentence: 3498,Carol,NNP,B-per
77137,Sentence: 3498,Pearson,NNP,I-per
77138,Sentence: 3498,reports,VBZ,O
77139,Sentence: 3498,on,IN,O
77140,Sentence: 3498,the,DT,O
77141,Sentence: 3498,impact,NN,O
77142,Sentence: 3498,plunging,VBG,O
77143,Sentence: 3498,stock,NN,O
77144,Sentence: 3498,markets,NNS,O
77145,Sentence: 3498,are,VBP,O
77146,Sentence: 3498,having,VBG,O
77147,Sentence: 3498,on,IN,O
77148,Sentence: 3498,Americans,NNS,B-gpe
77149,Sentence: 3498,.,.,O
77150,Sentence: 3499,The,DT,O
77151,Sentence: 3499,largest,JJS,O
77152,Sentence: 3499,civil,JJ,O
77153,Sentence: 3499,rights,NNS,O
77154,Sentence: 3499,organization,NN,O
77155,Sentence: 3499,of,IN,O
77156,Sentence: 3499,American,JJ,B-gpe
77157,Sentence: 3499,Sikhs,NNS,I-gpe
77158,Sentence: 3499,has,VBZ,O
77159,Sentence: 3499,expressed,VBN,O
77160,Sentence: 3499,outrage,NN,O
77161,Sentence: 3499,at,IN,O
77162,Sentence: 3499,a,DT,O
77163,Sentence: 3499,new,JJ,O
77164,Sentence: 3499,U.S.,NNP,B-geo
77165,Sentence: 3499,airport,NN,O
77166,Sentence: 3499,security,NN,O
77167,Sentence: 3499,policy,NN,O
77168,Sentence: 3499,that,WDT,O
77169,Sentence: 3499,allows,VBZ,O
77170,Sentence: 3499,random,JJ,O
77171,Sentence: 3499,searches,NNS,O
77172,Sentence: 3499,of,IN,O
77173,Sentence: 3499,turbans,NNS,O
77174,Sentence: 3499,.,.,O
77175,Sentence: 3500,The,DT,O
77176,Sentence: 3500,Sikh,NNP,B-org
77177,Sentence: 3500,Coalition,NNP,I-org
77178,Sentence: 3500,said,VBD,O
77179,Sentence: 3500,it,PRP,O
77180,Sentence: 3500,had,VBD,O
77181,Sentence: 3500,been,VBN,O
77182,Sentence: 3500,informed,VBN,O
77183,Sentence: 3500,by,IN,O
77184,Sentence: 3500,the,DT,O
77185,Sentence: 3500,U.S.,NNP,B-org
77186,Sentence: 3500,Transportation,NNP,I-org
77187,Sentence: 3500,Security,NNP,I-org
77188,Sentence: 3500,Administration,NNP,I-org
77189,Sentence: 3500,that,IN,O
77190,Sentence: 3500,under,IN,O
77191,Sentence: 3500,new,JJ,O
77192,Sentence: 3500,guidelines,NNS,O
77193,Sentence: 3500,the,DT,O
77194,Sentence: 3500,religious,JJ,O
77195,Sentence: 3500,headdress,NN,O
77196,Sentence: 3500,could,MD,O
77197,Sentence: 3500,be,VB,O
77198,Sentence: 3500,subject,JJ,O
77199,Sentence: 3500,to,TO,O
77200,Sentence: 3500,pat-downs,NNS,O
77201,Sentence: 3500,even,RB,O
77202,Sentence: 3500,if,IN,O
77203,Sentence: 3500,the,DT,O
77204,Sentence: 3500,turban,NN,O
77205,Sentence: 3500,wearers,NNS,O
77206,Sentence: 3500,had,VBD,O
77207,Sentence: 3500,passed,VBN,O
77208,Sentence: 3500,a,DT,O
77209,Sentence: 3500,metal,NN,O
77210,Sentence: 3500,detector,NN,O
77211,Sentence: 3500,test,NN,O
77212,Sentence: 3500,.,.,O
77213,Sentence: 3501,On,IN,O
77214,Sentence: 3501,its,PRP$,O
77215,Sentence: 3501,website,NN,O
77216,Sentence: 3501,",",",",O
77217,Sentence: 3501,the,DT,O
77218,Sentence: 3501,Coalition,NN,B-org
77219,Sentence: 3501,says,VBZ,O
77220,Sentence: 3501,it,PRP,O
77221,Sentence: 3501,is,VBZ,O
77222,Sentence: 3501,concerned,VBN,O
77223,Sentence: 3501,that,IN,O
77224,Sentence: 3501,the,DT,O
77225,Sentence: 3501,new,JJ,O
77226,Sentence: 3501,policy,NN,O
77227,Sentence: 3501,amounts,VBZ,O
77228,Sentence: 3501,to,TO,O
77229,Sentence: 3501,religious,JJ,O
77230,Sentence: 3501,profiling,NN,O
77231,Sentence: 3501,.,.,O
77232,Sentence: 3502,The,DT,O
77233,Sentence: 3502,organization,NN,O
77234,Sentence: 3502,urged,VBD,O
77235,Sentence: 3502,Sikhs,NNS,B-gpe
77236,Sentence: 3502,to,TO,O
77237,Sentence: 3502,sign,VB,O
77238,Sentence: 3502,a,DT,O
77239,Sentence: 3502,petition,NN,O
77240,Sentence: 3502,to,TO,O
77241,Sentence: 3502,the,DT,O
77242,Sentence: 3502,TSA,NNP,B-org
77243,Sentence: 3502,to,TO,O
77244,Sentence: 3502,demonstrate,VB,O
77245,Sentence: 3502,grassroots,NNS,O
77246,Sentence: 3502,concern,NN,O
77247,Sentence: 3502,with,IN,O
77248,Sentence: 3502,the,DT,O
77249,Sentence: 3502,new,JJ,O
77250,Sentence: 3502,procedures,NNS,O
77251,Sentence: 3502,.,.,O
77252,Sentence: 3503,It,PRP,O
77253,Sentence: 3503,also,RB,O
77254,Sentence: 3503,asked,VBD,O
77255,Sentence: 3503,all,DT,O
77256,Sentence: 3503,Sikhs,NNS,B-gpe
77257,Sentence: 3503,to,TO,O
77258,Sentence: 3503,document,VB,O
77259,Sentence: 3503,their,PRP$,O
77260,Sentence: 3503,experience,NN,O
77261,Sentence: 3503,with,IN,O
77262,Sentence: 3503,the,DT,O
77263,Sentence: 3503,new,JJ,O
77264,Sentence: 3503,headgear,JJ,O
77265,Sentence: 3503,screening,NN,O
77266,Sentence: 3503,procedures,NNS,O
77267,Sentence: 3503,.,.,O
77268,Sentence: 3504,The,DT,O
77269,Sentence: 3504,TSA,NNP,B-org
77270,Sentence: 3504,said,VBD,O
77271,Sentence: 3504,on,IN,O
77272,Sentence: 3504,its,PRP$,O
77273,Sentence: 3504,website,NN,O
77274,Sentence: 3504,it,PRP,O
77275,Sentence: 3504,does,VBZ,O
77276,Sentence: 3504,not,RB,O
77277,Sentence: 3504,conduct,VB,O
77278,Sentence: 3504,ethnic,JJ,O
77279,Sentence: 3504,or,CC,O
77280,Sentence: 3504,religious,JJ,O
77281,Sentence: 3504,profiling,NN,O
77282,Sentence: 3504,.,.,O
77283,Sentence: 3505,Britain,NNP,B-geo
77284,Sentence: 3505,'s,POS,O
77285,Sentence: 3505,Prime,NNP,B-per
77286,Sentence: 3505,Minister,NNP,O
77287,Sentence: 3505,Tony,NNP,B-per
77288,Sentence: 3505,Blair,NNP,I-per
77289,Sentence: 3505,has,VBZ,O
77290,Sentence: 3505,called,VBN,O
77291,Sentence: 3505,for,IN,O
77292,Sentence: 3505,automatically,RB,O
77293,Sentence: 3505,deporting,VBG,O
77294,Sentence: 3505,foreigners,NNS,O
77295,Sentence: 3505,who,WP,O
77296,Sentence: 3505,commit,VBP,O
77297,Sentence: 3505,crimes,NNS,O
77298,Sentence: 3505,",",",",O
77299,Sentence: 3505,following,VBG,O
77300,Sentence: 3505,criticism,NN,O
77301,Sentence: 3505,of,IN,O
77302,Sentence: 3505,the,DT,O
77303,Sentence: 3505,country,NN,O
77304,Sentence: 3505,'s,POS,O
77305,Sentence: 3505,deportation,NN,O
77306,Sentence: 3505,program,NN,O
77307,Sentence: 3505,.,.,O
77308,Sentence: 3506,Mr.,NNP,B-per
77309,Sentence: 3506,Blair,NNP,I-per
77310,Sentence: 3506,spoke,VBD,O
77311,Sentence: 3506,in,IN,O
77312,Sentence: 3506,the,DT,O
77313,Sentence: 3506,House,NNP,B-org
77314,Sentence: 3506,of,IN,I-org
77315,Sentence: 3506,Commons,NNP,I-org
77316,Sentence: 3506,Wednesday,NNP,B-tim
77317,Sentence: 3506,",",",",O
77318,Sentence: 3506,saying,VBG,O
77319,Sentence: 3506,that,IN,O
77320,Sentence: 3506,the,DT,O
77321,Sentence: 3506,government,NN,O
77322,Sentence: 3506,'s,POS,O
77323,Sentence: 3506,deportation,NN,O
77324,Sentence: 3506,system,NN,O
77325,Sentence: 3506,has,VBZ,O
77326,Sentence: 3506,been,VBN,O
77327,Sentence: 3506,failing,VBG,O
77328,Sentence: 3506,for,IN,O
77329,Sentence: 3506,years,NNS,O
77330,Sentence: 3506,.,.,O
77331,Sentence: 3507,He,PRP,O
77332,Sentence: 3507,added,VBD,O
77333,Sentence: 3507,that,IN,O
77334,Sentence: 3507,Home,NNP,O
77335,Sentence: 3507,Secretary,NNP,O
77336,Sentence: 3507,Charles,NNP,B-per
77337,Sentence: 3507,Clarke,NNP,I-per
77338,Sentence: 3507,is,VBZ,O
77339,Sentence: 3507,working,VBG,O
77340,Sentence: 3507,to,TO,O
77341,Sentence: 3507,fix,VB,O
77342,Sentence: 3507,those,DT,O
77343,Sentence: 3507,problems,NNS,O
77344,Sentence: 3507,and,CC,O
77345,Sentence: 3507,ensure,VB,O
77346,Sentence: 3507,that,IN,O
77347,Sentence: 3507,foreigners,NNS,O
77348,Sentence: 3507,are,VBP,O
77349,Sentence: 3507,sent,VBN,O
77350,Sentence: 3507,to,TO,O
77351,Sentence: 3507,their,PRP$,O
77352,Sentence: 3507,home,NN,O
77353,Sentence: 3507,countries,NNS,O
77354,Sentence: 3507,after,IN,O
77355,Sentence: 3507,serving,VBG,O
77356,Sentence: 3507,their,PRP$,O
77357,Sentence: 3507,prison,NN,O
77358,Sentence: 3507,sentences,NNS,O
77359,Sentence: 3507,.,.,O
77360,Sentence: 3508,But,CC,O
77361,Sentence: 3508,opposition,NN,O
77362,Sentence: 3508,lawmakers,NNS,O
77363,Sentence: 3508,are,VBP,O
77364,Sentence: 3508,calling,VBG,O
77365,Sentence: 3508,for,IN,O
77366,Sentence: 3508,Clarke,NNP,B-per
77367,Sentence: 3508,to,TO,O
77368,Sentence: 3508,resign,VB,O
77369,Sentence: 3508,.,.,O
77370,Sentence: 3509,They,PRP,O
77371,Sentence: 3509,say,VBP,O
77372,Sentence: 3509,he,PRP,O
77373,Sentence: 3509,is,VBZ,O
77374,Sentence: 3509,to,TO,O
77375,Sentence: 3509,blame,VB,O
77376,Sentence: 3509,for,IN,O
77377,Sentence: 3509,the,DT,O
77378,Sentence: 3509,failure,NN,O
77379,Sentence: 3509,to,TO,O
77380,Sentence: 3509,deport,VB,O
77381,Sentence: 3509,more,JJR,O
77382,Sentence: 3509,than,IN,O
77383,Sentence: 3509,"1,000",CD,O
77384,Sentence: 3509,former,JJ,O
77385,Sentence: 3509,prisoners,NNS,O
77386,Sentence: 3509,since,IN,B-tim
77387,Sentence: 3509,1999,CD,I-tim
77388,Sentence: 3509,",",",",O
77389,Sentence: 3509,including,VBG,O
77390,Sentence: 3509,some,DT,O
77391,Sentence: 3509,violent,JJ,O
77392,Sentence: 3509,criminals,NNS,O
77393,Sentence: 3509,.,.,O
77394,Sentence: 3510,Recent,JJ,O
77395,Sentence: 3510,media,NNS,O
77396,Sentence: 3510,reports,NNS,O
77397,Sentence: 3510,say,VBP,O
77398,Sentence: 3510,a,DT,O
77399,Sentence: 3510,suspect,NN,O
77400,Sentence: 3510,in,IN,O
77401,Sentence: 3510,the,DT,O
77402,Sentence: 3510,killing,NN,O
77403,Sentence: 3510,of,IN,O
77404,Sentence: 3510,a,DT,O
77405,Sentence: 3510,police,NN,O
77406,Sentence: 3510,officer,NN,O
77407,Sentence: 3510,last,JJ,O
77408,Sentence: 3510,year,NN,O
77409,Sentence: 3510,is,VBZ,O
77410,Sentence: 3510,a,DT,O
77411,Sentence: 3510,Somali,JJ,B-gpe
77412,Sentence: 3510,man,NN,O
77413,Sentence: 3510,who,WP,O
77414,Sentence: 3510,was,VBD,O
77415,Sentence: 3510,not,RB,O
77416,Sentence: 3510,deported,VBN,O
77417,Sentence: 3510,after,IN,O
77418,Sentence: 3510,an,DT,O
77419,Sentence: 3510,earlier,JJR,B-tim
77420,Sentence: 3510,prison,NN,I-tim
77421,Sentence: 3510,term,NN,I-tim
77422,Sentence: 3510,.,.,O
77423,Sentence: 3511,The,DT,O
77424,Sentence: 3511,criticism,NN,O
77425,Sentence: 3511,of,IN,O
77426,Sentence: 3511,the,DT,O
77427,Sentence: 3511,ruling,NN,O
77428,Sentence: 3511,Labor,NNP,O
77429,Sentence: 3511,Party,NNP,O
77430,Sentence: 3511,comes,VBZ,O
77431,Sentence: 3511,ahead,RB,O
77432,Sentence: 3511,of,IN,O
77433,Sentence: 3511,local,JJ,O
77434,Sentence: 3511,elections,NNS,O
77435,Sentence: 3511,on,IN,O
77436,Sentence: 3511,Thursday,NNP,B-tim
77437,Sentence: 3511,.,.,O
77438,Sentence: 3512,Opinion,NN,O
77439,Sentence: 3512,polls,NNS,O
77440,Sentence: 3512,indicate,VBP,O
77441,Sentence: 3512,Labor,NN,O
77442,Sentence: 3512,candidates,NNS,O
77443,Sentence: 3512,will,MD,O
77444,Sentence: 3512,fare,VB,O
77445,Sentence: 3512,poorly,RB,O
77446,Sentence: 3512,.,.,O
77447,Sentence: 3513,Police,NNS,O
77448,Sentence: 3513,have,VBP,O
77449,Sentence: 3513,broken,VBN,O
77450,Sentence: 3513,up,RP,O
77451,Sentence: 3513,a,DT,O
77452,Sentence: 3513,Europe-wide,JJ,O
77453,Sentence: 3513,child,NN,O
77454,Sentence: 3513,trafficking,NN,O
77455,Sentence: 3513,ring,NN,O
77456,Sentence: 3513,involving,VBG,O
77457,Sentence: 3513,mostly,RB,O
77458,Sentence: 3513,Bulgarian,JJ,B-gpe
77459,Sentence: 3513,children,NNS,O
77460,Sentence: 3513,trained,VBN,O
77461,Sentence: 3513,in,IN,O
77462,Sentence: 3513,petty,JJ,O
77463,Sentence: 3513,crime,NN,O
77464,Sentence: 3513,.,.,O
77465,Sentence: 3514,Italian,JJ,B-gpe
77466,Sentence: 3514,police,NNS,O
77467,Sentence: 3514,led,VBD,O
77468,Sentence: 3514,the,DT,O
77469,Sentence: 3514,operation,NN,O
77470,Sentence: 3514,",",",",O
77471,Sentence: 3514,arresting,VBG,O
77472,Sentence: 3514,41,CD,O
77473,Sentence: 3514,Bulgarian,JJ,B-gpe
77474,Sentence: 3514,nationals,NNS,O
77475,Sentence: 3514,in,IN,O
77476,Sentence: 3514,Italy,NNP,B-geo
77477,Sentence: 3514,",",",",O
77478,Sentence: 3514,Bulgaria,NNP,B-geo
77479,Sentence: 3514,",",",",O
77480,Sentence: 3514,Austria,NNP,B-geo
77481,Sentence: 3514,",",",",O
77482,Sentence: 3514,and,CC,O
77483,Sentence: 3514,Germany,NNP,B-geo
77484,Sentence: 3514,.,.,O
77485,Sentence: 3515,Investigators,NNS,O
77486,Sentence: 3515,said,VBD,O
77487,Sentence: 3515,Monday,NNP,B-tim
77488,Sentence: 3515,impoverished,VBD,O
77489,Sentence: 3515,Bulgarian,JJ,B-gpe
77490,Sentence: 3515,families,NNS,O
77491,Sentence: 3515,sold,VBD,O
77492,Sentence: 3515,more,JJR,O
77493,Sentence: 3515,than,IN,O
77494,Sentence: 3515,100,CD,O
77495,Sentence: 3515,children,NNS,O
77496,Sentence: 3515,to,TO,O
77497,Sentence: 3515,the,DT,O
77498,Sentence: 3515,traffickers,NNS,O
77499,Sentence: 3515,who,WP,O
77500,Sentence: 3515,then,RB,O
77501,Sentence: 3515,smuggled,VBD,O
77502,Sentence: 3515,them,PRP,O
77503,Sentence: 3515,across,IN,O
77504,Sentence: 3515,Europe,NNP,B-geo
77505,Sentence: 3515,to,TO,O
77506,Sentence: 3515,carry,VB,O
77507,Sentence: 3515,out,RP,O
77508,Sentence: 3515,such,JJ,O
77509,Sentence: 3515,petty,JJ,O
77510,Sentence: 3515,crimes,NNS,O
77511,Sentence: 3515,as,IN,O
77512,Sentence: 3515,picking,NN,O
77513,Sentence: 3515,pockets,NNS,O
77514,Sentence: 3515,.,.,O
77515,Sentence: 3516,The,DT,O
77516,Sentence: 3516,investigators,NNS,O
77517,Sentence: 3516,said,VBD,O
77518,Sentence: 3516,the,DT,O
77519,Sentence: 3516,suspects,NNS,O
77520,Sentence: 3516,shared,VBD,O
77521,Sentence: 3516,some,DT,O
77522,Sentence: 3516,of,IN,O
77523,Sentence: 3516,the,DT,O
77524,Sentence: 3516,stolen,VBN,O
77525,Sentence: 3516,money,NN,O
77526,Sentence: 3516,with,IN,O
77527,Sentence: 3516,the,DT,O
77528,Sentence: 3516,parents,NNS,O
77529,Sentence: 3516,.,.,O
77530,Sentence: 3517,Police,NNS,O
77531,Sentence: 3517,also,RB,O
77532,Sentence: 3517,said,VBD,O
77533,Sentence: 3517,some,DT,O
77534,Sentence: 3517,of,IN,O
77535,Sentence: 3517,the,DT,O
77536,Sentence: 3517,children,NNS,O
77537,Sentence: 3517,were,VBD,O
77538,Sentence: 3517,sexually,RB,O
77539,Sentence: 3517,abused,VBN,O
77540,Sentence: 3517,.,.,O
77541,Sentence: 3518,Iraqis,NNS,B-gpe
77542,Sentence: 3518,living,VBG,O
77543,Sentence: 3518,outside,IN,O
77544,Sentence: 3518,the,DT,O
77545,Sentence: 3518,country,NN,O
77546,Sentence: 3518,can,MD,O
77547,Sentence: 3518,begin,VB,O
77548,Sentence: 3518,voting,VBG,O
77549,Sentence: 3518,Tuesday,NNP,B-tim
77550,Sentence: 3518,in,IN,O
77551,Sentence: 3518,the,DT,O
77552,Sentence: 3518,country,NN,O
77553,Sentence: 3518,'s,POS,O
77554,Sentence: 3518,parliamentary,JJ,O
77555,Sentence: 3518,elections,NNS,O
77556,Sentence: 3518,.,.,O
77557,Sentence: 3519,Expatriates,NNS,O
77558,Sentence: 3519,will,MD,O
77559,Sentence: 3519,be,VB,O
77560,Sentence: 3519,able,JJ,O
77561,Sentence: 3519,to,TO,O
77562,Sentence: 3519,cast,VB,O
77563,Sentence: 3519,ballots,NNS,O
77564,Sentence: 3519,through,IN,B-tim
77565,Sentence: 3519,Thursday,NNP,I-tim
77566,Sentence: 3519,",",",",O
77567,Sentence: 3519,the,DT,O
77568,Sentence: 3519,day,NN,O
77569,Sentence: 3519,when,WRB,O
77570,Sentence: 3519,Iraq,NNP,B-geo
77571,Sentence: 3519,itself,PRP,O
77572,Sentence: 3519,holds,VBZ,O
77573,Sentence: 3519,the,DT,O
77574,Sentence: 3519,elections,NNS,O
77575,Sentence: 3519,.,.,O
77576,Sentence: 3520,Fifteen,CD,O
77577,Sentence: 3520,countries,NNS,O
77578,Sentence: 3520,have,VBP,O
77579,Sentence: 3520,set,VBN,O
77580,Sentence: 3520,up,RP,O
77581,Sentence: 3520,polling,NN,O
77582,Sentence: 3520,stations,NNS,O
77583,Sentence: 3520,for,IN,O
77584,Sentence: 3520,Iraqis,NNS,B-gpe
77585,Sentence: 3520,living,VBG,O
77586,Sentence: 3520,abroad,RB,O
77587,Sentence: 3520,.,.,O
77588,Sentence: 3521,Authorities,NNS,O
77589,Sentence: 3521,in,IN,O
77590,Sentence: 3521,Iraq,NNP,B-geo
77591,Sentence: 3521,are,VBP,O
77592,Sentence: 3521,preparing,VBG,O
77593,Sentence: 3521,tough,JJ,O
77594,Sentence: 3521,security,NN,O
77595,Sentence: 3521,measures,NNS,O
77596,Sentence: 3521,for,IN,O
77597,Sentence: 3521,Thursday,NNP,B-tim
77598,Sentence: 3521,'s,POS,O
77599,Sentence: 3521,elections,NNS,O
77600,Sentence: 3521,.,.,O
77601,Sentence: 3522,The,DT,O
77602,Sentence: 3522,country,NN,O
77603,Sentence: 3522,'s,POS,O
77604,Sentence: 3522,borders,NNS,O
77605,Sentence: 3522,will,MD,O
77606,Sentence: 3522,be,VB,O
77607,Sentence: 3522,closed,VBN,O
77608,Sentence: 3522,",",",",O
77609,Sentence: 3522,road,NN,O
77610,Sentence: 3522,traffic,NN,O
77611,Sentence: 3522,will,MD,O
77612,Sentence: 3522,be,VB,O
77613,Sentence: 3522,restricted,VBN,O
77614,Sentence: 3522,except,IN,O
77615,Sentence: 3522,for,IN,O
77616,Sentence: 3522,vehicles,NNS,O
77617,Sentence: 3522,with,IN,O
77618,Sentence: 3522,special,JJ,O
77619,Sentence: 3522,permits,NNS,O
77620,Sentence: 3522,",",",",O
77621,Sentence: 3522,and,CC,O
77622,Sentence: 3522,night-time,JJ,O
77623,Sentence: 3522,curfews,NNS,O
77624,Sentence: 3522,will,MD,O
77625,Sentence: 3522,be,VB,O
77626,Sentence: 3522,extended,VBN,O
77627,Sentence: 3522,starting,VBG,O
77628,Sentence: 3522,tonight,NN,B-tim
77629,Sentence: 3522,.,.,O
77630,Sentence: 3523,Early,RB,O
77631,Sentence: 3523,voting,NN,O
77632,Sentence: 3523,was,VBD,O
77633,Sentence: 3523,held,VBN,O
77634,Sentence: 3523,in,IN,O
77635,Sentence: 3523,Iraq,NNP,B-geo
77636,Sentence: 3523,Monday,NNP,B-tim
77637,Sentence: 3523,for,IN,O
77638,Sentence: 3523,soldiers,NNS,O
77639,Sentence: 3523,",",",",O
77640,Sentence: 3523,prisoners,NNS,O
77641,Sentence: 3523,and,CC,O
77642,Sentence: 3523,hospital,NN,O
77643,Sentence: 3523,patients,NNS,O
77644,Sentence: 3523,.,.,O
77645,Sentence: 3524,Meanwhile,RB,O
77646,Sentence: 3524,",",",",O
77647,Sentence: 3524,Iraqi,JJ,B-gpe
77648,Sentence: 3524,police,NNS,O
77649,Sentence: 3524,say,VBP,O
77650,Sentence: 3524,gunmen,NNS,O
77651,Sentence: 3524,shot,VBD,O
77652,Sentence: 3524,dead,RB,O
77653,Sentence: 3524,a,DT,O
77654,Sentence: 3524,leading,VBG,O
77655,Sentence: 3524,Sunni,NNP,B-per
77656,Sentence: 3524,Muslim,NNP,I-per
77657,Sentence: 3524,Arab,NNP,I-per
77658,Sentence: 3524,politician,NN,O
77659,Sentence: 3524,.,.,O
77660,Sentence: 3525,Mizhar,NNP,B-per
77661,Sentence: 3525,al-Dulaimi,NNP,I-per
77662,Sentence: 3525,of,IN,O
77663,Sentence: 3525,the,DT,O
77664,Sentence: 3525,Free,NNP,B-org
77665,Sentence: 3525,Progressive,NNP,I-org
77666,Sentence: 3525,Iraqi,JJ,B-gpe
77667,Sentence: 3525,Party,NNP,B-org
77668,Sentence: 3525,was,VBD,O
77669,Sentence: 3525,killed,VBN,O
77670,Sentence: 3525,while,IN,O
77671,Sentence: 3525,campaigning,VBG,O
77672,Sentence: 3525,in,IN,O
77673,Sentence: 3525,Ramadi,NNP,B-geo
77674,Sentence: 3525,",",",",O
77675,Sentence: 3525,the,DT,O
77676,Sentence: 3525,capital,NN,O
77677,Sentence: 3525,of,IN,O
77678,Sentence: 3525,western,JJ,O
77679,Sentence: 3525,Anbar,NNP,O
77680,Sentence: 3525,province,NN,O
77681,Sentence: 3525,.,.,O
77682,Sentence: 3526,He,PRP,O
77683,Sentence: 3526,had,VBD,O
77684,Sentence: 3526,been,VBN,O
77685,Sentence: 3526,urging,VBG,O
77686,Sentence: 3526,Iraqis,NNS,B-gpe
77687,Sentence: 3526,to,TO,O
77688,Sentence: 3526,vote,VB,O
77689,Sentence: 3526,in,IN,O
77690,Sentence: 3526,the,DT,O
77691,Sentence: 3526,parliamentary,JJ,O
77692,Sentence: 3526,election,NN,O
77693,Sentence: 3526,.,.,O
77694,Sentence: 3527,Burma,NNP,B-geo
77695,Sentence: 3527,has,VBZ,O
77696,Sentence: 3527,opened,VBN,O
77697,Sentence: 3527,a,DT,O
77698,Sentence: 3527,three-day,JJ,B-tim
77699,Sentence: 3527,World,NNP,B-org
77700,Sentence: 3527,Buddhist,NNP,I-org
77701,Sentence: 3527,Summit,NNP,I-org
77702,Sentence: 3527,",",",",O
77703,Sentence: 3527,which,WDT,O
77704,Sentence: 3527,has,VBZ,O
77705,Sentence: 3527,been,VBN,O
77706,Sentence: 3527,marred,VBN,O
77707,Sentence: 3527,by,IN,O
77708,Sentence: 3527,the,DT,O
77709,Sentence: 3527,pullout,NN,O
77710,Sentence: 3527,of,IN,O
77711,Sentence: 3527,its,PRP$,O
77712,Sentence: 3527,main,JJ,O
77713,Sentence: 3527,sponsor,NN,O
77714,Sentence: 3527,.,.,O
77715,Sentence: 3528,Burmese,JJ,B-gpe
77716,Sentence: 3528,Prime,NNP,B-per
77717,Sentence: 3528,Minister,NNP,I-per
77718,Sentence: 3528,General,NNP,I-per
77719,Sentence: 3528,Soe,NNP,O
77720,Sentence: 3528,Win,NNP,O
77721,Sentence: 3528,joined,VBD,O
77722,Sentence: 3528,monks,NNS,O
77723,Sentence: 3528,",",",",O
77724,Sentence: 3528,officials,NNS,O
77725,Sentence: 3528,and,CC,O
77726,Sentence: 3528,other,JJ,O
77727,Sentence: 3528,delegates,NNS,O
77728,Sentence: 3528,from,IN,O
77729,Sentence: 3528,several,JJ,O
77730,Sentence: 3528,countries,NNS,O
77731,Sentence: 3528,at,IN,O
77732,Sentence: 3528,Thursday,NNP,B-tim
77733,Sentence: 3528,'s,POS,O
77734,Sentence: 3528,opening,NN,O
77735,Sentence: 3528,ceremony,NN,O
77736,Sentence: 3528,in,IN,O
77737,Sentence: 3528,Rangoon,NNP,B-geo
77738,Sentence: 3528,.,.,O
77739,Sentence: 3529,Chinese,JJ,B-gpe
77740,Sentence: 3529,state-run,JJ,O
77741,Sentence: 3529,media,NNS,O
77742,Sentence: 3529,report,NN,O
77743,Sentence: 3529,Thai,JJ,B-gpe
77744,Sentence: 3529,Prime,NNP,B-per
77745,Sentence: 3529,Minister,NNP,I-per
77746,Sentence: 3529,Thaksin,NNP,I-per
77747,Sentence: 3529,Shinawatra,NNP,I-per
77748,Sentence: 3529,and,CC,O
77749,Sentence: 3529,Lao,JJ,B-gpe
77750,Sentence: 3529,Prime,NNP,B-per
77751,Sentence: 3529,Minister,NNP,I-per
77752,Sentence: 3529,Bounnyang,NNP,I-per
77753,Sentence: 3529,Vorachit,NNP,I-per
77754,Sentence: 3529,also,RB,O
77755,Sentence: 3529,attended,VBD,O
77756,Sentence: 3529,the,DT,O
77757,Sentence: 3529,ceremony,NN,O
77758,Sentence: 3529,.,.,O
77759,Sentence: 3530,Japan,NNP,B-geo
77760,Sentence: 3530,'s,POS,O
77761,Sentence: 3530,Nenbutsushu,NNP,B-geo
77762,Sentence: 3530,Buddhist,NNP,I-geo
77763,Sentence: 3530,sect,NN,O
77764,Sentence: 3530,announced,VBD,O
77765,Sentence: 3530,last,JJ,O
77766,Sentence: 3530,month,NN,O
77767,Sentence: 3530,that,IN,O
77768,Sentence: 3530,it,PRP,O
77769,Sentence: 3530,will,MD,O
77770,Sentence: 3530,not,RB,O
77771,Sentence: 3530,provide,VB,O
77772,Sentence: 3530,funding,NN,O
77773,Sentence: 3530,for,IN,O
77774,Sentence: 3530,the,DT,O
77775,Sentence: 3530,summit,NN,O
77776,Sentence: 3530,.,.,O
77777,Sentence: 3531,The,DT,O
77778,Sentence: 3531,pullout,NN,O
77779,Sentence: 3531,came,VBD,O
77780,Sentence: 3531,after,IN,O
77781,Sentence: 3531,October,NNP,B-tim
77782,Sentence: 3531,'s,POS,O
77783,Sentence: 3531,ouster,NN,O
77784,Sentence: 3531,of,IN,O
77785,Sentence: 3531,Burmese,JJ,B-gpe
77786,Sentence: 3531,Prime,NNP,B-per
77787,Sentence: 3531,Minister,NNP,I-per
77788,Sentence: 3531,General,NNP,I-per
77789,Sentence: 3531,Khin,NNP,I-per
77790,Sentence: 3531,Nyunt,NNP,I-per
77791,Sentence: 3531,.,.,O
77792,Sentence: 3532,Previous,JJ,O
77793,Sentence: 3532,World,NNP,B-org
77794,Sentence: 3532,Buddhist,NNP,I-org
77795,Sentence: 3532,Summits,NNPS,O
77796,Sentence: 3532,have,VBP,O
77797,Sentence: 3532,been,VBN,O
77798,Sentence: 3532,held,VBN,O
77799,Sentence: 3532,in,IN,O
77800,Sentence: 3532,Japan,NNP,B-geo
77801,Sentence: 3532,",",",",O
